bnf_code,bnf_presentation,bnf_chemical,pct,category,avg_brand_count_per_practice,lowest_decile,quantity,price_per_dose,possible_savings,formulation_swap,num_pack_sizes,flag_imported,flag_broken_bulk,flag_non_bioequivalence,flag_special_containers
0410020C0AAAAAA,Varenicline Tart_Tab 0.5mg,Varenicline Tartrate,99P,C,1.0,0.975,924,0.975,1.172395514e-13,,3.0,,,,
0407020ADAAANAN,Oxycodone HCl_Inj 50mg/ml 1ml Amp,Oxycodone Hydrochloride,99P,C,1.0,14.02,115,14.02,1.13686837722e-13,,3.0,,,,
0407020A0AABABA,Fentanyl_Tab Sublingual 600mcg S/F,Fentanyl,99P,NP8,1.0,4.99,240,4.99,1.13686837722e-13,Tab Sublingual  / Tab Buccal ,3.0,,,,
0601023Y0AAACAC,Exenatide_Inj 2mg Vl + Dil P/R,Exenatide,99P,NP8,1.13513513514,18.34,293,18.34,1.13686837722e-13,,3.0,,,,
0704050R0AAABAB,Tadalafil_Tab 20mg,Tadalafil,99P,C,1.43434343434,7.22,3054,7.22,1.13686837722e-13,,3.0,,,,
0101012B0AAABAB,Sod Bicarb_Oral Soln 420mg/5ml S/F,Sodium Bicarbonate,99P,C,1.0,0.398,2500,0.398,1.13686837722e-13,,3.0,,,,
0803042N0AAACAC,Leuprorelin Acet_Inj 3.75mg Dil + Pfs,Leuprorelin Acetate,99P,C,1.3,75.24,41,75.24,1.13686837722e-13,,3.0,,,,1.0
1001030U0AACBCB,Methotrexate_Inj 25mg/0.5ml PF Dev,Methotrexate,99P,NP8,1.325,18.48,485,18.48,1.13686837722e-13,,3.0,,,,1.0
0301011E0AAAAAA,Formoterol Fumar_Pdr Inh Cap 12mcg +Dev,Formoterol Fumarate,99P,C,1.0,0.467666666667,1380,0.467666666667,9.94759830064e-14,,3.0,,,,1.0
0206010K0AAAPAP,Isosorbide Mononit_Cap 40mg M/R,Isosorbide Mononitrate,99P,NP8,1.0,0.232857142857,2709,0.232857142857,9.88098491916e-14,Cap  / Tab ,3.0,,,,
0601023AKAAABAB,Alogliptin_Tab 12.5mg,Alogliptin,99P,C,1.05882352941,0.95,1147,0.95,9.32587340685e-14,,3.0,,,,
0107020J0AAAGAG,Lido/Hydrocort Acet_Oint 5%/0.275%,Hydrocortisone,99P,C,1.14893617021,0.2095,2280,0.2095,8.70414851306e-14,,3.0,,,,1.0
0409010A0AAAXAX,Apomorph HCl_Inj 10mg/ml 3ml Pf Pen,Apomorphine Hydrochloride,99P,C,1.0,24.782,50,24.782,8.52651282912e-14,,3.0,,,,
0204000R0AADBDB,Propranolol HCl_Oral Soln 40mg/5ml S/F,Propranolol Hydrochloride,99P,C,1.33333333333,0.21,2350,0.21,8.52651282912e-14,,3.0,,,,
0606020X0AAAAAA,Strontium Ranelate_Susp Gran Sach 2g S/F,Strontium Ranelate,99P,C,1.07142857143,0.967142857143,2382,0.96714225454,8.52651282912e-14,,3.0,,,,
0403040X0AAAGAG,Mirtazapine_Oral Soln 75mg/5ml S/F,Mirtazapine,99P,A,1.0,0.761818181818,792,0.761818181818,8.52651282912e-14,,3.0,,,,1.0
0501012G0AAAFAF,Fluclox Sod_Oral Soln 125mg/5ml,Flucloxacillin Sodium,99P,M,1.0,0.0522,26500,0.0522,8.34887714518e-14,Oral Soln  / Oral Susp ,3.0,,,,1.0
1103010B0AAAAAA,Ciprofloxacin_Eye Dps 0.3%,Ciprofloxacin,99P,C,1.09375,0.94,775,0.94,8.08242361927e-14,Eye Dps  / Ear Dps ,3.0,,,,1.0
1502010J0AAA3A3,Lido HCl/Adren (Base)_Inj 2% 20ml Vl,Lidocaine Hydrochloride,99P,C,1.18518518519,1.77,168,1.77,7.9936057773e-14,,3.0,,,,
1106000AJAAAAAA,Brinzolamide/Timolol_Eye Dps 10mg/5mg/ml,Brinzolamide & Timolol,99P,C,1.39361702128,2.21,2635,2.21,7.81597009336e-14,,3.0,,,,1.0
1003020I0AAAAAA,Diethylamine Sal_Crm 10% BP,Diethylamine Salicylate,99P,C,1.3,0.0298,24550,0.0298,7.19424519957e-14,,3.0,,,,1.0
0704020ACAAAAAA,Darifenacin Hydrob_Tab 7.5mg M/R,Darifenacin Hydrobromide,99P,C,1.0,0.91,966,0.91,7.19424519957e-14,,3.0,,,,
1202010M0AAACAC,Fluticasone Prop_Nsl Spy 50mcg (150 D),Fluticasone Propionate (Nsl),99P,C,1.7476635514,11.01,1289,10.9979090216,7.1054273576e-14,,3.0,,,,1.0
1306010Z0AAAAAA,Adapalene/Benzoyl Per_Gel 0.1%/2.5%,Adapalene & Benzoyl Peroxide,99P,C,1.40298507463,0.423333333333,10305,0.423333333333,7.1054273576e-14,,3.0,,,,1.0
0301011E0AAADAD,Formoterol Fumar_Inh 12mcg (100D) CFF,Formoterol Fumarate,99P,C,1.14285714286,30.06,35,30.06,7.1054273576e-14,,3.0,,,,1.0
1104020T0AAAJAJ,Sod Cromoglicate_Eye Dps 2% 0.3ml Ud P/F,Sodium Cromoglicate,99P,C,1.06896551724,0.299666666667,2130,0.299666666667,6.57252030578e-14,,3.0,,,,
0601023ALAAABAB,Dapagliflozin/Metformin_Tab 5mg/1g,Dapagliflozin/Metformin,99P,C,1.0,0.653392857143,1120,0.653392857143,6.39488462184e-14,,3.0,,,,
0409030C0AAAAAA,Tetrabenazine_Tab 25mg,Tetrabenazine,99P,C,1.0,0.892857142857,3627,0.892851370851,6.39488462184e-14,,3.0,,,,
0902011U0AAAFAF,Pot Chlor (Pot 12mmol)_Tab Eff,Potassium Chloride,99P,C,1.14925373134,0.0765,12540,0.0765,6.30606677987e-14,,3.0,,,,
1104010S0AAAPAP,Prednisolone Sod Phos_Eye Dps 0.5% Ud,Prednisolone Sodium Phosphate,99P,C,1.25,0.589,1508,0.588998511905,6.03961325396e-14,,3.0,,,,
0703011A0AAAAAA,Ethinylest/Etonogest_Vag Delivery System,Etonogestrel/Ethinylestradiol,99P,NP8,1.0,9.9,76,9.9,5.86197757002e-14,,3.0,,,,
0704020J0AAAGAG,Oxybutynin HCl_Oral Soln 5mg/5ml S/F,Oxybutynin,99P,C,1.0,1.328,825,1.328,5.68434188608e-14,,3.0,,,,
1001030U0AACECE,Methotrexate_Inj 10mg/0.2ml PF Dev,Methotrexate,99P,NP8,1.05555555556,15.29,138,15.29,5.68434188608e-14,,3.0,,,,1.0
0304030C0AAA2A2,Adren_Pf Pen 1/2000 500mcg/ml 0.3ml,Adrenaline,99P,NP8,1.0,26.45,292,26.45,5.68434188608e-14,,3.0,,,,1.0
0704010V0AAAAAA,Tamsulosin/Dutasteride HCl_Cap 0.4/0.5mg,Tamsulosin & Dutasteride Hydrochloride,99P,C,1.24324324324,0.66,4842,0.66,5.68434188608e-14,,3.0,,,,
0601023Y0AAAAAA,Exenatide_Inj 5mcg/0.02ml 1.2ml Pfs(60D),Exenatide,99P,C,1.0,68.24,27,68.24,5.68434188608e-14,,3.0,,,,1.0
1305010AFAAABAB,Alitretinoin_Cap 30mg,Alitretinoin,99P,NP8,1.0,13.7143333333,120,13.7143333333,5.68434188608e-14,,3.0,,,,
0502010B0AAAGAG,Fluconazole_Oral Susp 50mg/5ml,Fluconazole,99P,A,1.0,0.586,805,0.57587012987,5.68434188608e-14,,3.0,,,,1.0
1201010C0AAABAB,Alum Acet_Ear Dps 13%,Aluminium Acetate,99P,NP8,1.0,44.479,10,44.479,5.68434188608e-14,Ear Dps  / Lot ,3.0,,,,
0604011G0AABEBE,Estradiol_Patch 40mcg/24hrs (AMQ8),Estradiol,99P,NP8,1.06896551724,0.64875,768,0.64875,5.3290705182e-14,,3.0,,,,
0906040B0AAAJAJ,Alfacalcidol_Dps 2mcg/ml S/F,Alfacalcidol,99P,C,1.0,2.13,240,2.13,5.3290705182e-14,,3.0,,,,1.0
0302000K0AAAGAG,Budesonide_Pdr For Inh 200mcg (100 D),Budesonide,99P,C,1.31428571429,11.84,231,11.84,4.97379915032e-14,Pdr For Inh  / Inha ,3.0,,,,1.0
1302010Y0AAAAAA,Hydrous_Oint,Wool Alcohols,99P,A,1.0,0.00978,22500,0.00978,4.97379915032e-14,,3.0,,,,1.0
0604011G0AAAUAU,Estradiol_Gel 0.06% 80g (64 Applic),Estradiol,99P,C,1.42028985507,4.8,275,4.8,4.79616346638e-14,,3.0,,,,1.0
0601023AKAAAAAA,Alogliptin_Tab 6.25mg,Alogliptin,99P,C,1.0,0.95,756,0.95,4.61852778244e-14,,3.0,,,,
0208020X0AAAAAA,Dabigatran Etexilate_Cap 75mg,Dabigatran Etexilate,99P,C,1.0,0.85,344,0.85,4.61852778244e-14,,3.0,,,,
0902013P0AAAEAE,Pot Eff_Tab (Pot 6.5mmol) BPC 1968,Potassium Bicarbonate,99P,A,1.0,1.64321428571,672,1.64321428571,4.26325641456e-14,,3.0,,,,1.0
0302000C0AABWBW,Beclomet Diprop_Inha 250mcg (200 D) CFF,Beclometasone Dipropionate,99P,NP8,1.01851851852,16.29,160,16.29,4.26325641456e-14,,3.0,,,1.0,1.0
0410020B0AAATAT,Nicotine_Transdermal Patch 10mg/16hrs,Nicotine,99P,C,1.18421052632,1.48142857143,1144,1.48139097744,4.26325641456e-14,,3.0,,,,
0205051Y0AAACAC,Perindopril Arginine_Tab 10mg,Perindopril Arginine,99P,C,1.0,0.355,1800,0.355,4.26325641456e-14,,3.0,,,,1.0
0106040N0AAABAB,Phos Enem_(For B) 128ml Stnd Tube,Phosphates (Rectal),99P,A,1.0,3.98,139,3.98,4.04121180964e-14,,3.0,,,,1.0
1202030R0AAAAAA,Mupirocin_Nsl Oint 2%,Mupirocin,99P,C,1.05970149254,1.29666666667,474,1.29666666667,3.8635761257e-14,Nsl Oint  / Crm ,3.0,,,,1.0
0301011AAAAAAAA,Indacaterol/Glycopy_Pdr Inh Cap 85/54mcg,Indacaterol/Glycopyrronium,99P,NP8,1.23529411765,1.08333333333,3528,1.08333333333,3.5527136788e-14,,3.0,,,,1.0
1106000AFAAAAAA,Bimatoprost_Eye Dps 300mcg/ml,Bimatoprost,99P,NP8,1.0,3.43333333333,54,3.43333333333,3.5527136788e-14,,3.0,,,,1.0
0601040H0AAAEAE,Glucagon_Inj (rys) 1mg Vl + Dil,Glucagon,99P,C,1.32307692308,11.52,228,11.52,3.5527136788e-14,Inj (rys)  / Inj ,3.0,,,,1.0
0408010D0AAACAC,Oxcarbazepine_Tab 150mg,Oxcarbazepine,99P,A,1.0,0.17,2866,0.17,3.19744231092e-14,,3.0,,,,
0501015P0AAABAB,Pivmecillinam HCl_Tab 200mg,Pivmecillinam Hydrochloride,99P,C,1.06666666667,0.54,665,0.54,3.01980662698e-14,,3.0,,,,
0704050B0AAAAAA,Alprostadil_Inj 20mcg Vl + Dil,Alprostadil,99P,C,1.0,11.94,55,11.94,2.84217094304e-14,,3.0,,,,1.0
0601023AFAAABAB,Linagliptin/Metformin_Tab 2.5mg/1g,Linagliptin/Metformin,99P,NP8,1.0,0.593928571429,616,0.593928571429,2.84217094304e-14,,3.0,,,,
0605010S0AAAHAH,Somatropin (Rbe)_Inj 1mg Pfs Cart,Somatropin,99P,NP8,1.0,17.3871428571,14,17.3871428571,2.84217094304e-14,,3.0,,,,
0106040N0AAAAAA,Phos Enem_(For B) 128ml Long Tube,Phosphates (Rectal),99P,A,1.0,27.93,35,27.93,2.84217094304e-14,,3.0,,,,1.0
0205052R0AAABAB,Telmisartan/Hydchloroth_Tab 80mg/12.5mg,Telmisartan with Diuretic,99P,C,1.0,0.607142857143,1036,0.607142857143,2.84217094304e-14,,3.0,,,,
1312000G0AABCBC,Glycopyrronium Brom_Top Soln 0.05%,Glycopyrronium Bromide,99P,NP8,1.0,0.0726633333333,3000,0.0726633333333,2.84217094304e-14,Top Soln  / Crm ,3.0,,,,
1306010Y0AAABAB,Benzoyl Per/Clindamycin Phos_Gel 3%/1%,Benzoyl Peroxide & Clindamycin Phosphate,99P,C,1.31944444444,0.438,8010,0.438,2.84217094304e-14,,3.0,,,,1.0
0206020A0AAATAT,Amlodipine_Oral Soln 10mg/5ml S/F,Amlodipine,99P,A,1.0,0.770266666667,300,0.770266666667,2.84217094304e-14,,3.0,,,,
0307000C0AAAKAK,Acetylcy_Cap 600mg,Acetylcysteine,99P,NP8,1.0,1.33166666667,168,1.33166666667,2.84217094304e-14,Cap  / Tab ,3.0,,,,
1305020D0AAAIAI,Calcipotriol/Betameth_Foam 50mcg/0.5mg/g,Calcipotriol,99P,NP8,1.09677419355,0.661333333333,5100,0.661333333333,2.84217094304e-14,,,,,,
0104020L0AAAPAP,Loperamide HCl_Oral Susp 25mg/5ml,Loperamide Hydrochloride,99P,NP8,1.0,1.1156,200,1.1156,2.84217094304e-14,Oral Susp  / Oral Soln ,3.0,,,,
0407020ADAAABAB,Oxycodone HCl_Oral Soln 10mg/1ml S/F,Oxycodone Hydrochloride,99P,C,1.25,0.388583333333,1200,0.388583333333,2.84217094304e-14,,3.0,,,,
0501050H0AAABAB,Erythromycin_Ethylsuc Susp 250mg/5ml,Erythromycin Ethylsuccinate,99P,A,1.0,0.0638,6800,0.0638,2.48689957516e-14,Ethylsuc Susp  / Mix ,3.0,,,,1.0
0905030G0AABXBX,Sod Fluoride_Dental Paste 0.619% S/F,Sodium Fluoride,99P,C,1.18181818182,0.0434666666667,5850,0.0434666666667,2.44249065418e-14,,3.0,,,,1.0
0905013G0AADDDD,Mag Glycerophos_Tab Chble 97.2mg (4mmol),Magnesium Glycerophosphate,99P,NP8,1.0,0.4,1142,0.4,2.30926389122e-14,,3.0,,,,
0407010H0AABQBQ,Paracet_Suppos 120mg,Paracetamol,99P,A,1.0,1.126,130,1.126,2.30926389122e-14,Suppos  / Cap ,3.0,,,,
1104010I0AAAEAE,Gppe Eye Dps_Maxitrol,Dexamethasone,99P,NP8,1.0,0.336,470,0.336,2.30926389122e-14,,3.0,,,,1.0
0501013B0AAAKAK,Amoxicillin_Oral Susp 250mg/5ml,Amoxicillin,99P,M,1.0,0.0112,17500,0.0112,2.19824158876e-14,,3.0,,,,1.0
0107010Z0AAAFAF,Gppe Oint_Anusol,Zinc Oxide,99P,NP8,1.0,0.098,2200,0.098,2.13162820728e-14,,3.0,,,,1.0
0604011L0AABABA,Estradiol/Norethist Acet_Tab 1mg/0.5mg,Estradiol with Progestogen,99P,C,1.07228915663,0.157142857143,17836,0.157142857143,2.13162820728e-14,,3.0,,,,
1304000G0AACDCD,Clobetasol Prop_Shampoo 500mcg/g,Clobetasol Propionate,99P,C,1.24242424242,0.08232,9750,0.08232,2.13162820728e-14,,3.0,,,,1.0
1108010K0AAAYAY,Sod Chlor_Eye Dps 0.9% 0.5ml Ud P/F,Sodium Chloride,99P,C,1.09090909091,0.357,1260,0.357,2.13162820728e-14,,3.0,,,,
1404000G0AAAEAE,Hepat B_Vac 10mcg/ml 1ml Pfs,Hepatitis B,99P,NP8,1.0,12.2,31,12.2,2.13162820728e-14,,,,,,
1304000T0AACECE,Fludroxycortide_Tape 7.5cm x 20cm,Fludroxycortide,99P,C,1.21428571429,8.19,97,8.19,2.13162820728e-14,,,,,,
0905030G0AABYBY,Sod Fluoride_Dental Paste 1.1% S/F,Sodium Fluoride,99P,C,1.25925925926,0.127450980392,8466,0.127450980392,2.13162820728e-14,,3.0,,,,1.0
0604020U0AAAAAA,Gppe Inj_Sustanon Amp,Testosterone Esters,99P,NP8,1.0,2.45,117,2.45,2.0872192863e-14,,3.0,,,,1.0
0501050H0AAALAL,Erythromycin_Ethylsuc Susp 125mg/5ml S/F,Erythromycin Ethylsuccinate,99P,M,1.0,0.0333,5540,0.0327551020408,1.95399252334e-14,,3.0,,,,1.0
0501120L0AAAJAJ,Ciprofloxacin_Tab 750mg,Ciprofloxacin,99P,A,1.0,0.8,383,0.8,1.9206858326e-14,,3.0,,,,
0604011G0AABGBG,Estradiol_Patch 80mcg/24hrs (AMQ8),Estradiol,99P,NP8,1.0,0.74875,280,0.74875,1.86517468137e-14,,3.0,,,,
0204000K0AAADAD,Metoprolol Tart_Tab 200mg M/R,Metoprolol Tartrate,99P,NP8,1.0,0.35,448,0.35,1.7763568394e-14,,3.0,,,,
0604011L0AABGBG,Estradiol Val/Medroxyprogest_Tab 2mg/5mg,Estradiol with Progestogen,99P,NP8,1.0,0.245,420,0.245,1.7763568394e-14,,3.0,,,,
1304000D0AABDBD,Betameth/Salic Acid_Scalp Applic 0.05/2%,Betamethasone Esters,99P,C,1.0625,0.101,5300,0.101,1.7763568394e-14,,3.0,,,,1.0
020400080AAACAC,Carvedilol_Tab 25mg,Carvedilol,99P,M,1.0,0.0414285714286,12362,0.0414285714286,1.59872115546e-14,Tab  / Cap ,3.0,,,,
0402010T0AAAAAA,Zuclopenth HCl_Tab 2mg,Zuclopenthixol Hydrochloride,99P,C,1.0,0.0314,4500,0.0314,1.50990331349e-14,,3.0,,,,1.0
130201000AABXBX,Glycerol_Crm 40%,Other Emollient Preps,99P,NP8,1.0,0.0377,2600,0.0377,1.46549439251e-14,,3.0,,,,1.0
0402030R0AAAAAA,Asenapine_Tab Sublingual 10mg S/F,Asenapine,99P,C,1.0,1.71,86,1.71,1.42108547152e-14,,3.0,,,,
0109040N0AAAWAW,Gppe Cap E/C_Creon 40000,Pancreatin,99P,NP8,1.0,0.418,1100,0.418,1.42108547152e-14,,3.0,,,,
0403030X0AAAFAF,Escitalopram_Oral Dps 20mg/ml S/F,Escitalopram,99P,NP8,1.0,1.344,60,1.344,1.42108547152e-14,,3.0,,,,1.0
1304000T0AACCCC,Fludroxycortide_Tape 7.5cm x 50cm,Fludroxycortide,99P,C,1.06666666667,9.27,40,9.27,1.42108547152e-14,,,,,,
1304000F0AAABAB,Betameth Val_Crm 0.025% (1 in 4),Betamethasone Valerate,99P,C,1.5462962963,0.0315,102300,0.0314860897436,1.42108547152e-14,Crm  / Oint ,3.0,,,,1.0
1308010Y0AAABAB,Fluorouracil/Salic Acid_Cutaneous Soln,Fluorouracil (Sunscreen),99P,NP8,1.2,1.532,600,1.532,1.42108547152e-14,,3.0,,,,1.0
0407042F0AAAUAU,Clonidine HCl_Oral Susp 50mcg/5ml,Clonidine Hydrochloride,99P,NP8,1.0,0.6204,200,0.6204,1.42108547152e-14,Oral Susp  / Liq Spec ,3.0,,,,
0103010T0AAAJAJ,Ranitidine HCl_Tab Eff 300mg,Ranitidine Hydrochloride,99P,A,1.0,1.162,480,1.162,1.42108547152e-14,Tab Eff  / Tab ,3.0,,,,1.0
1309000C0AAATAT,Coal Tar_Ext Shampoo 5%,Coal Tar,99P,C,1.16176470588,0.01808,30750,0.01808,1.42108547152e-14,Ext Shampoo  / Crm ,3.0,,,,1.0
1302011M0AAAJAJ,Liq Paraf/Isopropyl Myrist_Shw Gel 15/15,Liquid Paraffin,99P,NP8,1.42682926829,0.02605,117600,0.02605,1.42108547152e-14,,,,,,
0103050P0AAAPAP,Omeprazole_Tab Disper 40mg (E/C Pellets),Omeprazole,99P,C,1.04545454545,0.828571428571,1092,0.828571428571,1.42108547152e-14,,3.0,,,,
090401000AAANAN,Gppe Pdr_Maxijul Super Solb,Other Food For Special Diet Preps,99P,NP8,1.0,0.013,38000,0.013,1.42108547152e-14,,,,,,
1108010C0AAADAD,Acetylcy_Eye Dps 5%,Acetylcysteine,99P,C,1.04347826087,1.493,450,1.493,1.42108547152e-14,Eye Dps  / Blad Wsht ,3.0,,,,1.0
0103050L0AAAMAM,Lansoprazole_Oral Soln 15mg/5ml,Lansoprazole,99P,NP8,1.0,1.1095,100,1.1095,1.42108547152e-14,Oral Soln  / Oral Susp ,3.0,,,,
1404000N0AAAAAA,Rabies_Vac Inact (HDC) 1ml Vl + Dil,Rabies,99P,NP8,1.0,40.84,3,40.84,1.42108547152e-14,Vac Inact (HDC)  / Vac Inact (PCEC) ,,,,,
1307000M0AABVBV,Salic Acid_Oint 10%,Salicylic Acid,99P,NP8,1.0,1.1029,100,1.1029,1.42108547152e-14,Oint  / Collod ,3.0,,,,
130201000AAAVAV,Gppe Crm_Ultrabase,Other Emollient Preps,99P,NP8,1.0,0.0096,25500,0.0096,1.42108547152e-14,,3.0,,,,1.0
1202020I0AAABAB,Ipratrop Brom_Aq Nsl Spy 21mcg (180D)CFF,Ipratropium Bromide,99P,C,1.28,6.54,245,6.54,1.42108547152e-14,,3.0,,,,1.0
0405010P0AAABAB,Orlistat_Cap 60mg,Orlistat,99P,NP8,1.0,0.346428571429,462,0.346428571429,1.42108547152e-14,,3.0,,,,
0601011N0AAAGAG,Ins Solb_Inj (Hum Prb) 100u/ml 10ml Vl,Soluble Insulin (Neutral Insulin),99P,NP8,1.0,15.68,38,15.68,1.42108547152e-14,,,,,,
0601011N0AAAZAZ,Ins Solb_Inj (Pore) 100u/ml 3ml Cart,Soluble Insulin (Neutral Insulin),99P,NP8,1.0,7.56,165,7.56,1.42108547152e-14,,3.0,,,,
0301012F0AAABAB,Ephed HCl_Tab 30mg,Ephedrine Hydrochloride,99P,A,1.0,1.26428571429,84,1.26428571429,1.42108547152e-14,Tab  / Cap ,3.0,,,,
1104010D0AAAGAG,Betameth Sod Phos_Ear/Eye/Nsl Dps 0.1%,Betamethasone Sodium Phosphate,99P,C,1.23863636364,0.232,3490,0.228246237948,1.42108547152e-14,Ear/Eye/Nsl Dps  / Ear Dps ,3.0,,,,1.0
0601012S0AAATAT,Ins Isop_Inj (Pore) 100u/ml 3ml Cart,Isophane Insulin,99P,NP8,1.0,7.56,70,7.56,1.42108547152e-14,Inj (Pore)  / Inj (Bov) ,3.0,,,,
0102000L0AABFBF,Glycopyrronium Brom_Oral Soln 5mg/5ml,Glycopyrronium Bromide,99P,NP8,1.0,1.1676,100,1.1676,1.42108547152e-14,Oral Soln  / Liq Spec ,3.0,,,,
0501050H0AAAEAE,Erythromycin_Ethylsuc Tab 500mg,Erythromycin Ethylsuccinate,99P,C,1.0,0.385,364,0.385,1.42108547152e-14,Ethylsuc Tab  / Cap ,3.0,,,,
0802010M0AAAJAJ,Mycophenolate Mofetil_Oral Susp 1g/5mlSF,Mycophenolate Mofetil,99P,NP8,1.0,0.658057142857,175,0.658057142857,1.42108547152e-14,,3.0,,,,1.0
0501130H0AAAAAA,Methenamine Hippurate_Tab 1g,Methenamine Hippurate,99P,C,1.16666666667,0.329,1740,0.329,1.42108547152e-14,,3.0,,,,
0501090K0AAAIAI,Isoniazid_Tab 100mg,Isoniazid,99P,A,1.0,0.687142857143,196,0.687142857143,1.42108547152e-14,Tab  / Cap ,3.0,,,,
0408010I0AAABAB,Ethosuximide_Oral Soln 250mg/5ml,Ethosuximide,99P,C,1.0,0.0211,7600,0.0211,1.24344978758e-14,Oral Soln  / Liq Spec ,3.0,,,,
1001022K0AAAEAE,Methylpred Acet_Inj 40mg/ml 3ml Vl,Methylprednisolone Acetate,99P,NP8,1.0,8.96,7,8.96,1.06581410364e-14,,3.0,,,,1.0
0601012S0AAAQAQ,Gppe Ins_Insuman Basal 100u/ml 5ml Vl,Isophane Insulin,99P,NP8,1.0,5.61,23,5.61,1.06581410364e-14,,3.0,,,,1.0
0604012S0AAAWAW,Progesterone_Vag Gel Applic 8%/1.125g,Progesterone,99P,NP8,1.0,2.05533333333,45,2.05533333333,1.06581410364e-14,,3.0,,,,
0301030S0AAACAC,Theophylline_Cap 125mg M/R,Theophylline,99P,NP8,1.0,0.0621428571429,2464,0.0621428571429,9.10382880193e-15,,3.0,,,,
1310011M0AAABAB,Mupirocin_Crm 2%,Mupirocin,99P,C,1.0,0.350666666667,675,0.350666666667,8.881784197e-15,Crm  / Nsl Oint ,3.0,,,,1.0
1201010B0AAAFAF,Acetic Acid_Ear Spy 2% 5ml,Acetic Acid,99P,C,1.17142857143,4.1,86,4.1,8.881784197e-15,,3.0,,,,1.0
1404000G0AAABAB,Hepat B_Vac 20mcg/ml 1ml Vl,Hepatitis B,99P,NP8,1.0,12.34,17,12.34,7.1054273576e-15,,3.0,,,,1.0
0303010Q0AAANAN,Sod Cromoglicate_Inha 5mg (112D) CFF,Sodium Cromoglicate,99P,NP8,1.0625,18.33,26,18.33,7.1054273576e-15,,3.0,,,,1.0
1501030H0AAABAB,Hyoscine Hydrob_Inj 600mcg/ml 1ml Amp,Hyoscine Hydrobromide,99P,A,1.0,5.135,10,5.135,7.1054273576e-15,,3.0,,,,
1404000S0AAACAC,Typh_Vac Cap,Typhoid,99P,NP8,1.25,4.92333333333,30,4.92333333333,7.1054273576e-15,,3.0,,,,1.0
0501030P0AAACAC,Minocycline HCl_Cap 100mg M/R,Minocycline Hydrochloride,99P,C,1.0,0.358571428571,1036,0.358571428571,7.1054273576e-15,,3.0,,,,
1307000M0AAAWAW,Lactic Acid/Salic Acid_Paint 16.7/16.7%,Salicylic Acid,99P,C,1.21666666667,0.171,1600,0.171,7.1054273576e-15,,3.0,,,,1.0
1305020W0AAAAAA,Calcitriol_Oint 0.0003%,Calcitriol,99P,C,1.10810810811,0.1806,6800,0.1806,7.1054273576e-15,,3.0,,,,1.0
0604011L0AAARAR,Estradiol Val/Norethist_Tab 2mg/0.7mg,Estradiol with Progestogen,99P,NP8,1.0,0.425,392,0.425,7.1054273576e-15,,3.0,,,,
1304000D0AACACA,Betameth Diprop/Clotrimazole_Crm0.064/1%,Betamethasone Esters,99P,C,1.15,0.211333333333,2760,0.211333333333,7.1054273576e-15,,3.0,,,,1.0
0109040N0AAAHAH,Pancreatin_Cap 125mg,Pancreatin,99P,NP8,1.0,0.140233333333,300,0.140233333333,7.1054273576e-15,,3.0,,,,
0704050B0AABJBJ,Alprostadil_Inj 10mcg Pfs Cart,Alprostadil,99P,NP8,1.0,7.35,18,7.35,7.1054273576e-15,,3.0,,,,
0407020ADAAAMAM,Oxycodone HCl_Inj 10mg/ml 2ml Amp,Oxycodone Hydrochloride,99P,C,1.0,3.2,76,3.2,7.1054273576e-15,,3.0,,,,
1106000Z0AAAKAK,Timolol_Eye Dps 0.25% Ud,Timolol,99P,NP8,1.0,0.281666666667,2010,0.281666666667,7.1054273576e-15,,3.0,,,,
0204000U0AAAAAA,Atenolol/Nifedipine_Cap 50mg/20mg M/R,Atenolol With Calcium Channel Blocker,99P,C,1.1,0.455714285714,700,0.455714285714,7.1054273576e-15,,3.0,,,,
0601012D0AABMBM,Gppe Ins_Insuman Comb 25 100u/ml 5ml Vl,Biphasic Isophane Insulin,99P,NP8,1.0,5.61,15,5.61,7.1054273576e-15,,3.0,,,,1.0
0906060L0AAACAC,Menadiol Sod Phos_Tab 10mg,Menadiol Sodium Phosphate,99P,A,1.0,1.69,638,1.69,7.1054273576e-15,,3.0,,,,
1307000M0AABABA,Salic Acid_Soln 26%,Salicylic Acid,99P,C,1.16666666667,0.356,310,0.356,6.66133814775e-15,Soln  / Collod ,3.0,,,,1.0
0107020P0AAADAD,Cinchocaine/Prednis Hex_Suppos 1mg/1.3mg,Prednisolone,99P,C,1.19047619048,0.115,2148,0.115,6.2172489379e-15,,3.0,,,,
0309010C0AAAAAA,Codeine Phos_Linct 15mg/5ml,Codeine Phosphate,99P,C,1.0,0.0092,8850,0.0092,5.55111512313e-15,Linct  / Linct Diabetic ,3.0,,,,
0905013N0AAACAC,Mag Sulf_Inj 50% 2ml Amp,Magnesium Sulfate,99P,A,1.0,1.185,90,1.185,5.3290705182e-15,,3.0,,,,
0904010J0AAAKAK,G/F_Flour,Gluten Free Grains/Flours,99P,NP8,1.15789473684,0.0062,21000,0.00603115789474,5.3290705182e-15,,,,,,
0407010F0AAAXAX,Gppe Tab_Migraleve Yellow,Co-Codamol (Codeine Phos/Paracetamol),99P,NP8,1.0,0.1725,512,0.1725,5.3290705182e-15,,,,,,
1104020N0AAAAAA,Nedocromil Sod_Eye Dps Aq 2%,Nedocromil Sodium,99P,C,1.11111111111,0.572,705,0.572,5.3290705182e-15,,3.0,,,,1.0
