bnf_code,bnf_presentation,bnf_chemical,practice,pct,category,avg_brand_count_per_practice,lowest_decile,quantity,price_per_dose,possible_savings,formulation_swap,num_pack_sizes,flag_imported,flag_broken_bulk,flag_non_bioequivalence,flag_special_containers
0407010Q0AAAAAA,Co-Proxamol_Tab 32.5mg/325mg,Co-Proxamol (Dextroprop HCl/Paracet),K84006,10Q,NP8,1,0.704480519481,200,5.46,951.103896104,,3.0,,,,
0411000F0AAADAD,Galantamine_Oral Soln 20mg/5ml S/F,Galantamine,N84041,01T,NP8,1,1.2,300,4.37,951.0,,3.0,,,,1.0
0411000F0AAADAD,Galantamine_Oral Soln 20mg/5ml S/F,Galantamine,A87029,99C,NP8,1,1.2,300,4.37,951.0,,3.0,,,,1.0
0411000F0AAADAD,Galantamine_Oral Soln 20mg/5ml S/F,Galantamine,P85006,00Y,NP8,1,1.2,300,4.37,951.0,,3.0,,,,1.0
0411000F0AAADAD,Galantamine_Oral Soln 20mg/5ml S/F,Galantamine,P84062,01M,NP8,1,1.2,300,4.37,951.0,,3.0,,,,1.0
0411000F0AAADAD,Galantamine_Oral Soln 20mg/5ml S/F,Galantamine,J81049,11J,NP8,1,1.2,300,4.37,951.0,,3.0,,,,1.0
0411000F0AAADAD,Galantamine_Oral Soln 20mg/5ml S/F,Galantamine,P91018,02A,NP8,1,1.2,300,4.37,951.0,,3.0,,,,1.0
0411000F0AAADAD,Galantamine_Oral Soln 20mg/5ml S/F,Galantamine,C88016,03N,NP8,1,1.2,300,4.37,951.0,,3.0,,,,1.0
0411000F0AAADAD,Galantamine_Oral Soln 20mg/5ml S/F,Galantamine,M83617,05Q,NP8,1,1.2,300,4.37,951.0,,3.0,,,,1.0
0407010Q0AAAAAA,Co-Proxamol_Tab 32.5mg/325mg,Co-Proxamol (Dextroprop HCl/Paracet),L81023,11H,NP8,1,0.704480519481,600,2.28908333333,950.761688312,,3.0,,,,
0403040W0AAADAD,Venlafaxine_Cap 75mg M/R,Venlafaxine,C83026,99D,C,4,0.233035714286,2310,0.644467532468,950.4075,Cap  / Tab ,3.0,,,,
0407020A0AAAFAF,Fentanyl_Transdermal Patch 50mcg/hr,Fentanyl,P82015,00T,C,3,4.024,465,6.06722580645,950.1,,3.0,,,,
0906022K0AAAPAP,Nicotinamide_Tab 250mg,Nicotinamide,E84008,08E,NP8,1,0.0443555555556,336,2.86666666667,948.296533333,Tab  / Cap ,3.0,,,,
0408010H0AAA1A1,Lamotrigine_Tab 200mg,Lamotrigine,N81029,01C,M,2,0.043009478673,742,1.32102425876,948.286966825,Tab  / Tab Disper ,3.0,,,,
1404000H0AAAFAF,Influenza_Vac Inact 0.5ml Pfs,Influenza,A82016,01H,NP8,1,5.92,1415,6.59,948.05,,3.0,,,,1.0
0403040W0AAAEAE,Venlafaxine_Cap 150mg M/R,Venlafaxine,J81006,11J,C,2,0.381251795444,2076,0.83777938343,947.751272658,Cap  / Tab ,3.0,,,,
0408010A0AAABAB,Levetiracetam_Tab 500mg,Levetiracetam,J82058,10J,M,2,0.0558125,2220,0.482396396396,947.01625,,3.0,,,,
0906050P0AAAFAF,Vit E_Cap 400u,Vitamin E,L84048,11M,NP8,1,0.0593333333333,224,4.28330357143,946.169333333,Cap  / Tab ,3.0,,,,
0403040W0AAADAD,Venlafaxine_Cap 75mg M/R,Venlafaxine,B81034,02Y,C,2,0.233035714286,2317,0.641260250324,945.85625,Cap  / Tab ,3.0,,,,
0905013G0AAAYAY,Mag Glycerophos_Tab Chble 97.2mg S/F,Magnesium Glycerophosphate,K81067,10N,NP8,1,0.452777777778,800,1.6347375,945.567777778,,3.0,,,,
1404000H0AAAFAF,Influenza_Vac Inact 0.5ml Pfs,Influenza,C81091,04J,NP8,1,5.92,1411,6.59,945.37,,3.0,,,,1.0
1404000H0AAAFAF,Influenza_Vac Inact 0.5ml Pfs,Influenza,C82010,03W,NP8,2,5.92,1405,6.59238434164,944.7,,3.0,,,,1.0
1404000H0AAAFAF,Influenza_Vac Inact 0.5ml Pfs,Influenza,B81060,02Y,NP8,1,5.92,235,9.94,944.7,,3.0,,,,1.0
040702040AAACAC,Tramadol HCl_Tab 100mg M/R,Tramadol Hydrochloride,P84014,01N,NP8,2,0.115714285714,3013,0.429143710587,944.362857143,Tab  / Cap ,3.0,,,,
0403040W0AAAEAE,Venlafaxine_Cap 150mg M/R,Venlafaxine,J82136,10J,C,2,0.381251795444,2295,0.792727668845,944.337129456,Cap  / Tab ,3.0,,,,
0302000N0AABGBG,Fluticasone/Salmeterol_Inh 250/25mcg120D,Fluticasone Propionate (Inh),G82014,09W,C,3,52.045,129,59.3647286822,944.245,,3.0,,,,1.0
0302000N0AABGBG,Fluticasone/Salmeterol_Inh 250/25mcg120D,Fluticasone Propionate (Inh),M82004,05N,C,2,52.045,127,59.48,944.245,,3.0,,,,1.0
0401010ADAABPBP,Melatonin_Tab 3mg,Melatonin,L84050,11M,NP8,2,0.749107142857,1084,1.62000922509,944.057857143,Tab  / Cap ,,,,,
0408010H0AAAAAA,Lamotrigine_Tab 100mg,Lamotrigine,H81032,09Y,M,2,0.0291071428571,1484,0.6650606469,943.755,Tab  / Cap ,3.0,,,,
0408010H0AAAAAA,Lamotrigine_Tab 100mg,Lamotrigine,B82041,03Q,M,2,0.0291071428571,1288,0.761832298137,943.75,Tab  / Cap ,3.0,,,,
0408010H0AAAAAA,Lamotrigine_Tab 100mg,Lamotrigine,M83050,05V,M,2,0.0291071428571,1064,0.916080827068,943.74,Tab  / Cap ,3.0,,,,
0408010H0AAAAAA,Lamotrigine_Tab 100mg,Lamotrigine,P81018,01E,M,2,0.0291071428571,1008,0.965357142857,943.74,Tab  / Cap ,3.0,,,,
0408010H0AAAAAA,Lamotrigine_Tab 100mg,Lamotrigine,G82094,09C,M,2,0.0291071428571,840,1.15260714286,943.74,Tab  / Cap ,3.0,,,,
0601060D0AAA0A0,Glucose Blood Testing Reagents,Glucose Blood Testing Reagents,N81012,02E,NP8,17,0.248278294818,15863,0.30775011032,943.401409303,,,,,,
1202020L0AAADAD,Sod Chlor_Inh Soln 0.9% 2.5ml Ud Vl,Sodium Chloride,K82621,10H,NP8,2,0.675,300,3.819,943.2,,3.0,,,,
0408010A0AAACAC,Levetiracetam_Tab 1g,Levetiracetam,M85063,13P,M,2,0.106802325581,1114,0.953043087971,942.712209302,,3.0,,,,
0403040W0AAADAD,Venlafaxine_Cap 75mg M/R,Venlafaxine,C83003,99D,C,2,0.233035714286,1780,0.761915730337,941.406428571,Cap  / Tab ,3.0,,,,
040801060AAA1A1,Clobazam_Liq Spec 5mg/5ml,Clobazam,C81023,03X,NP8,1,0.0373333333333,300,3.1734,940.82,Liq Spec  / Oral Soln ,3.0,,,,
0208020I0AAAEAE,Pentosan Polysulf Sod_Cap 100mg,Pentosan Polysulfate Sodium,M92011,06A,NP8,1,2.1738,200,6.8773,940.7,Cap  / Tab ,,,,,
1404000H0AAAFAF,Influenza_Vac Inact 0.5ml Pfs,Influenza,D82011,06W,NP8,1,5.92,1404,6.59,940.68,,3.0,,,,1.0
1404000H0AAAFAF,Influenza_Vac Inact 0.5ml Pfs,Influenza,F84631,08M,NP8,1,5.92,234,9.94,940.68,,3.0,,,,1.0
0408010N0AACLCL,Phenobarb_Liq Spec 50mg/5ml,Phenobarbital,H84032,08P,NP8,1,0.4555,350,3.1412,939.995,Liq Spec  / Elix ,3.0,,,,
0106020C0AAAJAJ,Bisacodyl_Enema 10mg,Bisacodyl,B83011,02R,NP8,1,0.294107718894,30,31.61,939.476768433,Enema  / Suppos ,3.0,,,,1.0
0906040G0AABTBT,"Colecal_Oral Dps 2,000u/ml S/F",Colecalciferol,C87003,03L,NP8,2,0.49,220,4.75890909091,939.16,Oral Dps  / Oral Soln ,3.0,,,,1.0
0206010K0AAAEAE,Isosorbide Mononit_Tab 60mg M/R,Isosorbide Mononitrate,M85063,13P,C,9,0.156006029685,11166,0.240094931041,938.936672542,Tab  / Cap ,3.0,,,,
1404000H0AAAFAF,Influenza_Vac Inact 0.5ml Pfs,Influenza,G82050,09C,NP8,1,5.92,1401,6.59,938.67,,3.0,,,,1.0
0601060D0AAA0A0,Glucose Blood Testing Reagents,Glucose Blood Testing Reagents,J84014,10L,NP8,13,0.248278294818,20400,0.294228431373,937.382785714,,,,,,
0601060D0AAA0A0,Glucose Blood Testing Reagents,Glucose Blood Testing Reagents,M82010,05N,NP8,16,0.248278294818,17306,0.302419392118,936.965829881,,,,,,
0906040G0AABDBD,"Colecal_Cap 20,000u (Old)",Colecalciferol,E86017,08G,NP8,3,0.130961538462,1023,1.0466568915,936.756346154,Cap  / Tab ,,,,,
0402010ABAAAXAX,Quetiapine_Tab 300mg M/R,Quetiapine,M83623,05W,C,2,1.17857142857,566,2.83332155477,936.588571429,,3.0,,,,
0307000C0AAAKAK,Acetylcy_Cap 600mg,Acetylcysteine,F82014,08F,NP8,1,0.831649829932,426,3.02666666667,935.077172449,Cap  / Tab ,3.0,,,,
0206010K0AAAGAG,Isosorbide Mononit_Tab 40mg M/R,Isosorbide Mononitrate,B86043,03G,NP8,1,0.232857142857,497,2.11410462777,934.98,Tab  / Cap ,3.0,,,,
0604011D0AAALAL,Ethinylestr_Tab 2mcg,Ethinylestradiol,F84724,08M,NP8,1,2.0,100,11.3493,934.93,Tab  / Cap ,3.0,,,,
0407010Q0AAAAAA,Co-Proxamol_Tab 32.5mg/325mg,Co-Proxamol (Dextroprop HCl/Paracet),M83117,05Q,NP8,1,0.704480519481,300,3.82,934.655844156,,3.0,,,,
0403040W0AAAEAE,Venlafaxine_Cap 150mg M/R,Venlafaxine,J81620,11J,C,1,0.381251795444,1698,0.931142520612,933.714451336,Cap  / Tab ,3.0,,,,
1404000H0AAAFAF,Influenza_Vac Inact 0.5ml Pfs,Influenza,J82138,10J,NP8,2,5.92,338,8.68127218935,933.31,,3.0,,,,1.0
0205020E0AAAFAF,Clonidine HCl_Skin Patch 100mcg/24hrs,Clonidine Hydrochloride,K84004,10Q,NP8,1,24.6517,42,46.8583333333,932.6786,,3.0,,,,
1404000H0AAAFAF,Influenza_Vac Inact 0.5ml Pfs,Influenza,E82091,06N,NP8,1,5.92,1392,6.59,932.64,,3.0,,,,1.0
1404000H0AAAFAF,Influenza_Vac Inact 0.5ml Pfs,Influenza,B84011,02T,NP8,1,5.92,1392,6.59,932.64,,3.0,,,,1.0
090401000AABABA,Arach Oil_Emuls 50%,Other Food For Special Diet Preps,P84023,00W,NP8,1,0.02144,81408,0.0328891509434,932.05248,,,,,,
0407010Q0AAAAAA,Co-Proxamol_Tab 32.5mg/325mg,Co-Proxamol (Dextroprop HCl/Paracet),E85003,08C,NP8,1,0.704480519481,300,3.8113,932.045844156,,3.0,,,,
0906040G0AABGBG,"Colecal_Tab 1,000u",Colecalciferol,G82042,99J,C,3,0.0576323653715,799,1.22406758448,931.981740068,Tab  / Cap ,3.0,,,,
0406000S0AAACAC,Ondansetron HCl_Tab 8mg,Ondansetron Hydrochloride,N82067,99A,M,1,0.227976190476,112,8.54303571429,931.286666667,Tab  / Orodisper Tab ,3.0,,,,
0406000S0AAACAC,Ondansetron HCl_Tab 8mg,Ondansetron Hydrochloride,L83042,99P,M,1,0.227976190476,112,8.54303571429,931.286666667,Tab  / Orodisper Tab ,3.0,,,,
0101010I0AAACAC,Mag Ox_Cap 160mg,Magnesium Oxide,F83059,07R,NP8,1,0.665,112,8.97821428571,931.08,Cap  / Tab ,3.0,,,,
